
 displacements (vx,vy,vz) for set ALLNODES and time  0.1000000E+01

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2  0.000000E+00  0.000000E+00  0.000000E+00
         3  0.000000E+00  0.000000E+00  0.000000E+00
         4  0.000000E+00  0.000000E+00  0.000000E+00
         5  0.000000E+00  0.000000E+00  0.000000E+00
         6  0.000000E+00  0.000000E+00  0.000000E+00
         7  0.000000E+00  0.000000E+00  0.000000E+00
         8  0.000000E+00  0.000000E+00  0.000000E+00
         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13  0.000000E+00  0.000000E+00  0.000000E+00
        14  0.000000E+00  0.000000E+00  0.000000E+00
        15  0.000000E+00  0.000000E+00  0.000000E+00
        16  0.000000E+00  0.000000E+00  0.000000E+00
        17  0.000000E+00  0.000000E+00  0.000000E+00
        18  0.000000E+00  0.000000E+00  0.000000E+00
        19  0.000000E+00  0.000000E+00  0.000000E+00
        20  0.000000E+00  0.000000E+00  0.000000E+00
        21  0.000000E+00  0.000000E+00  0.000000E+00
        22  0.000000E+00  0.000000E+00  0.000000E+00
        23  0.000000E+00  0.000000E+00  0.000000E+00
        24  0.000000E+00  0.000000E+00  0.000000E+00
        25  0.000000E+00  0.000000E+00  0.000000E+00
        26  0.000000E+00  0.000000E+00  0.000000E+00
        27  0.000000E+00  0.000000E+00  0.000000E+00
        28  0.000000E+00  0.000000E+00  0.000000E+00
        29  0.000000E+00  0.000000E+00  0.000000E+00
        30  0.000000E+00  0.000000E+00  0.000000E+00
        31  0.000000E+00  0.000000E+00  0.000000E+00
        32  0.000000E+00  0.000000E+00  0.000000E+00
        33  0.000000E+00  0.000000E+00  0.000000E+00
        34  0.000000E+00  0.000000E+00  0.000000E+00
        35  0.000000E+00  0.000000E+00  0.000000E+00
        36  0.000000E+00  0.000000E+00  0.000000E+00
        37  0.000000E+00  0.000000E+00  0.000000E+00
        38  0.000000E+00  0.000000E+00  0.000000E+00
        39  0.000000E+00  0.000000E+00  0.000000E+00
        40  0.000000E+00  0.000000E+00  0.000000E+00
        41  0.000000E+00  0.000000E+00  0.000000E+00
        42  0.000000E+00  0.000000E+00  0.000000E+00
        43  0.000000E+00  0.000000E+00  0.000000E+00
        44  0.000000E+00  0.000000E+00  0.000000E+00
        45  0.000000E+00  0.000000E+00  0.000000E+00
        46  0.000000E+00  0.000000E+00  0.000000E+00
        47  0.000000E+00  0.000000E+00  0.000000E+00
        48  0.000000E+00  0.000000E+00  0.000000E+00
        49  0.000000E+00  0.000000E+00  0.000000E+00
        50  0.000000E+00  0.000000E+00  0.000000E+00
        51  0.000000E+00  0.000000E+00  0.000000E+00
        52  0.000000E+00  0.000000E+00  0.000000E+00
        53  0.000000E+00  0.000000E+00  0.000000E+00
        54  0.000000E+00  0.000000E+00  0.000000E+00
        55  0.000000E+00  0.000000E+00  0.000000E+00
        56  0.000000E+00  0.000000E+00  0.000000E+00
        57 -5.241268E-04 -3.726209E-04  5.107953E-04
        58 -5.188674E-04 -1.042526E-04  5.070912E-04
        59 -5.123845E-04  8.762183E-05  5.252213E-04
        60 -4.997257E-04  3.645615E-04  5.630152E-04
        61 -2.916786E-04 -4.261578E-04  5.607439E-04
        62 -2.602157E-04 -1.222347E-04  5.618630E-04
        63 -2.487793E-04  8.869829E-05  5.776460E-04
        64 -2.570980E-04  3.994002E-04  6.132332E-04
        65 -1.938752E-04 -4.972392E-04  5.680682E-04
        66 -1.569086E-04 -1.498115E-04  5.840061E-04
        67 -1.420177E-04  9.171410E-05  6.027840E-04
        68 -1.462837E-04  4.453513E-04  6.389530E-04
        69 -1.504309E-04 -5.461965E-04  5.899247E-04
        70 -1.180519E-04 -1.828984E-04  6.230738E-04
        71 -1.017024E-04  8.033581E-05  6.459528E-04
        72 -8.999475E-05  4.516839E-04  6.874854E-04
        73 -1.319990E-04 -5.985161E-04  6.094392E-04
        74 -9.391799E-05 -2.281312E-04  6.637429E-04
        75 -1.114265E-04  1.283777E-05  6.895129E-04
        76 -6.585580E-05  4.422575E-04  7.380566E-04
        77 -1.035243E-04 -6.681074E-04  6.267549E-04
        78 -6.072128E-05 -2.854427E-04  7.080922E-04
        79 -6.542587E-05 -8.733071E-05  7.324434E-04
        80 -1.980754E-04  7.355380E-05  7.782621E-04
        81 -6.048280E-04 -3.233502E-05  7.917985E-04
        82 -6.570764E-04  3.151881E-05  7.937538E-04
        83 -7.011727E-04  1.414786E-04  7.750369E-04
        84 -7.269138E-04  3.448723E-04  7.523535E-04
        85 -7.798354E-04  7.938953E-04  6.077941E-04
        86 -2.342595E-05 -7.518961E-04  6.451051E-04
        87  2.748108E-05 -3.438695E-04  7.561146E-04
        88  2.950384E-05 -1.520480E-04  7.798430E-04
        89 -1.712164E-05 -4.721650E-05  8.191216E-04
        90 -1.161042E-04  3.233140E-05  8.542882E-04
        91 -1.896890E-04  7.160557E-05  8.705684E-04
