sensor_id,time,humidity,sv,temperature
S016,2025-05-29 00:17:00,91.3,5.0,21.3
S016,2025-05-29 01:17:00,93.6,5.1,21.7
S016,2025-05-29 02:17:00,91.0,5.3,22.1
S016,2025-05-29 03:17:00,91.1,5.4,21.0
S016,2025-05-29 04:17:00,87.3,5.7,21.6
S016,2025-05-29 05:17:00,89.3,5.3,21.9
S016,2025-05-29 06:17:00,87.9,5.0,22.2
S016,2025-05-29 07:17:00,90.2,5.0,22.4
S016,2025-05-29 08:17:00,90.2,5.0,22.1
S016,2025-05-29 09:17:00,91.6,5.2,22.8
S016,2025-05-29 10:17:00,83.9,5.1,22.6
S016,2025-05-29 11:17:00,86.8,5.0,22.4
S016,2025-05-29 12:17:00,90.4,5.1,23.0
S016,2025-05-29 13:17:00,84.9,5.1,23.0
S016,2025-05-29 14:17:00,89.1,5.1,22.0
S016,2025-05-29 15:17:00,89.6,5.1,22.8
S016,2025-05-29 16:17:00,87.1,5.5,23.3
S016,2025-05-29 17:17:00,84.1,5.8,23.5
S016,2025-05-29 18:17:00,86.5,5.9,23.2
S016,2025-05-29 19:17:00,89.5,6.4,22.9
S016,2025-05-29 20:17:00,89.5,6.6,23.3
S016,2025-05-29 21:17:00,86.6,6.9,23.6
S016,2025-05-29 22:17:00,84.1,6.8,23.3
S016,2025-05-29 23:17:00,89.3,6.8,23.4
S016,2025-05-30 00:17:00,87.3,6.8,23.2
S016,2025-05-30 01:17:00,83.7,6.8,22.7
S016,2025-05-30 02:17:00,86.0,7.0,23.3
S016,2025-05-30 03:17:00,85.7,7.1,23.1
S016,2025-05-30 04:17:00,83.7,7.6,23.2
S016,2025-05-30 05:17:00,85.5,7.9,24.3
S016,2025-05-30 06:17:00,86.8,7.9,24.1
S016,2025-05-30 07:17:00,83.8,8.0,22.8
S016,2025-05-30 08:17:00,86.7,8.4,23.1
S016,2025-05-30 09:17:00,80.6,8.6,23.6
S016,2025-05-30 10:17:00,88.3,9.0,23.5
S016,2025-05-30 11:17:00,83.8,9.0,24.0
S016,2025-05-30 12:17:00,85.7,9.0,23.2
S016,2025-05-30 13:17:00,83.8,8.9,24.4
S016,2025-05-30 14:17:00,81.5,9.0,23.9
S016,2025-05-30 15:17:00,82.9,8.8,23.8
S016,2025-05-30 16:17:00,79.0,9.0,24.0
S016,2025-05-30 17:17:00,84.0,9.2,23.9
S016,2025-05-30 18:17:00,82.8,9.5,23.1
S016,2025-05-30 19:17:00,81.9,9.3,24.2
S016,2025-05-30 20:17:00,83.6,9.2,24.0
S016,2025-05-30 21:17:00,82.0,9.5,23.8
S016,2025-05-30 22:17:00,83.0,9.6,24.8
S016,2025-05-30 23:17:00,83.5,9.7,24.6
S016,2025-05-31 00:17:00,80.3,10.1,25.6
S016,2025-05-31 01:17:00,79.5,9.9,24.8
S016,2025-05-31 02:17:00,77.6,9.9,24.1
S016,2025-05-31 03:17:00,81.1,9.8,24.0
S016,2025-05-31 04:17:00,81.6,9.5,24.2
S016,2025-05-31 05:17:00,77.8,9.7,24.2
S016,2025-05-31 06:17:00,83.1,9.7,24.6
S016,2025-05-31 07:17:00,78.5,9.6,23.8
S016,2025-05-31 08:17:00,75.7,9.5,24.9
S016,2025-05-31 09:17:00,82.8,9.6,24.7
S016,2025-05-31 10:17:00,75.6,9.6,24.9
S016,2025-05-31 11:17:00,81.3,9.7,24.1
S016,2025-05-31 12:17:00,80.7,9.9,24.8
S016,2025-05-31 13:17:00,79.7,9.9,25.4
S016,2025-05-31 14:17:00,77.8,10.0,24.3
S016,2025-05-31 15:17:00,79.7,10.1,24.3
S016,2025-05-31 16:17:00,80.6,10.2,25.1
S016,2025-05-31 17:17:00,76.4,10.6,24.3
S016,2025-05-31 18:17:00,80.1,10.7,24.7
S016,2025-05-31 19:17:00,79.8,11.0,25.6
S016,2025-05-31 20:17:00,78.4,11.3,24.4
S016,2025-05-31 21:17:00,76.5,11.1,25.7
S016,2025-05-31 22:17:00,79.3,11.1,24.7
S016,2025-05-31 23:17:00,78.3,11.2,24.4
S016,2025-06-01 00:17:00,75.0,11.5,25.2
S016,2025-06-01 01:17:00,76.2,11.9,25.0
S016,2025-06-01 02:17:00,78.3,11.9,25.0
S016,2025-06-01 03:17:00,76.8,12.1,24.6
S016,2025-06-01 04:17:00,78.5,12.3,25.0
S016,2025-06-01 05:17:00,75.5,12.4,23.9
S016,2025-06-01 06:17:00,74.0,12.8,25.1
S016,2025-06-01 07:17:00,80.2,12.7,25.6
S016,2025-06-01 08:17:00,72.3,12.9,24.1
S016,2025-06-01 09:17:00,74.4,13.1,24.8
S016,2025-06-01 10:17:00,75.8,13.5,24.6
S016,2025-06-01 11:17:00,77.1,13.6,24.2
S016,2025-06-01 12:17:00,76.2,13.9,24.0
S016,2025-06-01 13:17:00,79.4,13.9,24.4
S016,2025-06-01 14:17:00,74.3,13.8,24.9
S016,2025-06-01 15:17:00,72.6,13.8,25.6
S016,2025-06-01 16:17:00,73.8,13.6,24.2
S016,2025-06-01 17:17:00,73.4,13.6,25.1
S016,2025-06-01 18:17:00,73.7,13.7,25.1
S016,2025-06-01 19:17:00,71.7,13.8,25.8
S016,2025-06-01 20:17:00,75.0,13.9,25.3
S016,2025-06-01 21:17:00,74.0,14.3,25.3
S016,2025-06-01 22:17:00,70.6,14.3,25.3
S016,2025-06-01 23:17:00,74.9,14.8,24.5
S016,2025-06-02 00:17:00,71.1,15.1,24.6
S016,2025-06-02 01:17:00,70.2,15.2,25.5
S016,2025-06-02 02:17:00,72.6,15.2,23.9
S016,2025-06-02 03:17:00,68.7,15.1,24.5
S016,2025-06-02 04:17:00,73.2,15.2,24.2
S016,2025-06-02 05:17:00,66.2,14.9,25.0
S016,2025-06-02 06:17:00,69.6,15.2,24.6
S016,2025-06-02 07:17:00,74.6,14.8,25.1
S016,2025-06-02 08:17:00,69.9,14.9,24.7
S016,2025-06-02 09:17:00,70.1,14.7,24.0
S016,2025-06-02 10:17:00,73.5,14.7,24.0
S016,2025-06-02 11:17:00,69.2,14.7,24.7
S016,2025-06-02 12:17:00,72.1,15.2,24.3
S016,2025-06-02 13:17:00,72.8,15.1,24.4
S016,2025-06-02 14:17:00,71.2,15.3,25.1
S016,2025-06-02 15:17:00,67.2,15.7,25.0
S016,2025-06-02 16:17:00,68.7,15.3,25.5
S016,2025-06-02 17:17:00,75.1,15.3,24.4
S016,2025-06-02 18:17:00,68.5,15.7,24.2
S016,2025-06-02 19:17:00,75.3,15.5,24.7
S016,2025-06-02 20:17:00,72.6,15.9,24.2
S016,2025-06-02 21:17:00,70.0,15.9,24.2
S016,2025-06-02 22:17:00,69.4,16.0,24.3
S016,2025-06-02 23:17:00,67.7,16.2,25.2
S016,2025-06-03 00:17:00,68.3,16.3,24.7
S016,2025-06-03 01:17:00,66.9,16.2,24.7
S016,2025-06-03 02:17:00,68.0,16.3,25.1
S016,2025-06-03 03:17:00,65.2,16.5,24.7
S016,2025-06-03 04:17:00,64.9,16.6,23.6
S016,2025-06-03 05:17:00,70.1,16.8,24.6
S016,2025-06-03 06:17:00,64.1,16.7,24.6
S016,2025-06-03 07:17:00,69.0,16.9,24.4
S016,2025-06-03 08:17:00,63.2,17.1,23.9
S016,2025-06-03 09:17:00,68.1,16.8,24.3
S016,2025-06-03 10:17:00,66.2,16.8,23.9
S016,2025-06-03 11:17:00,69.1,16.8,23.4
S016,2025-06-03 12:17:00,65.6,16.7,23.5
S016,2025-06-03 13:17:00,62.1,16.7,24.2
S016,2025-06-03 14:17:00,65.6,16.9,23.3
S016,2025-06-03 15:17:00,66.1,16.9,23.3
S016,2025-06-03 16:17:00,65.3,17.0,24.1
S016,2025-06-03 17:17:00,66.5,17.1,23.7
S016,2025-06-03 18:17:00,64.1,17.1,23.9
S016,2025-06-03 19:17:00,62.5,17.1,22.9
S016,2025-06-03 20:17:00,62.9,17.4,23.8
S016,2025-06-03 21:17:00,63.6,17.5,23.1
S016,2025-06-03 22:17:00,63.4,17.7,22.9
S016,2025-06-03 23:17:00,69.1,18.1,23.1
S016,2025-06-04 00:17:00,66.6,18.3,24.0
S016,2025-06-04 01:17:00,65.3,18.0,23.1
S016,2025-06-04 02:17:00,64.7,18.1,24.3
S016,2025-06-04 03:17:00,64.2,18.1,22.1
S016,2025-06-04 04:17:00,64.0,18.6,22.3
S016,2025-06-04 05:17:00,63.6,18.8,23.7
S016,2025-06-04 06:17:00,63.1,18.7,23.8
S016,2025-06-04 07:17:00,58.7,19.0,22.5
S016,2025-06-04 08:17:00,62.0,19.1,22.9
S016,2025-06-04 09:17:00,62.0,18.8,23.2
S016,2025-06-04 10:17:00,60.8,19.1,22.7
S016,2025-06-04 11:17:00,61.0,19.1,22.8
S016,2025-06-04 12:17:00,62.6,19.5,22.7
S016,2025-06-04 13:17:00,63.3,19.6,21.9
S016,2025-06-04 14:17:00,62.2,20.0,22.4
S016,2025-06-04 15:17:00,62.9,20.1,22.5
S016,2025-06-04 16:17:00,62.8,20.4,22.5
S016,2025-06-04 17:17:00,60.5,20.4,21.5
S016,2025-06-04 18:17:00,61.9,20.6,22.7
S016,2025-06-04 19:17:00,57.2,20.4,22.3
S016,2025-06-04 20:17:00,59.8,20.4,21.7
S016,2025-06-04 21:17:00,59.4,20.2,23.1
S016,2025-06-04 22:17:00,63.2,20.1,21.9
S016,2025-06-04 23:17:00,60.7,20.0,21.9
