sensor_id,time,humidity,sv,temperature
S019,2025-05-29 00:59:00,88.4,5.2,22.5
S019,2025-05-29 01:59:00,88.6,5.8,22.1
S019,2025-05-29 02:59:00,89.7,6.1,21.7
S019,2025-05-29 03:59:00,88.8,6.3,22.0
S019,2025-05-29 04:59:00,85.2,6.3,22.2
S019,2025-05-29 05:59:00,91.3,6.7,22.6
S019,2025-05-29 06:59:00,90.6,7.1,23.5
S019,2025-05-29 07:59:00,86.2,7.1,22.4
S019,2025-05-29 08:59:00,88.7,7.5,21.8
S019,2025-05-29 09:59:00,86.2,7.7,21.7
S019,2025-05-29 10:59:00,87.0,7.6,22.3
S019,2025-05-29 11:59:00,89.0,7.6,22.0
S019,2025-05-29 12:59:00,89.5,7.9,22.9
S019,2025-05-29 13:59:00,89.2,7.8,23.0
S019,2025-05-29 14:59:00,88.0,7.7,22.7
S019,2025-05-29 15:59:00,89.9,7.7,23.2
S019,2025-05-29 16:59:00,85.9,7.7,22.9
S019,2025-05-29 17:59:00,86.2,7.7,23.9
S019,2025-05-29 18:59:00,81.6,7.7,23.3
S019,2025-05-29 19:59:00,86.4,8.0,23.5
S019,2025-05-29 20:59:00,87.6,8.1,22.4
S019,2025-05-29 21:59:00,86.8,8.1,22.6
S019,2025-05-29 22:59:00,84.8,8.2,23.4
S019,2025-05-29 23:59:00,87.6,8.2,22.5
S019,2025-05-30 00:59:00,85.5,8.3,23.0
S019,2025-05-30 01:59:00,87.0,8.4,23.9
S019,2025-05-30 02:59:00,86.3,8.7,23.1
S019,2025-05-30 03:59:00,88.0,8.8,22.8
S019,2025-05-30 04:59:00,85.6,9.0,23.8
S019,2025-05-30 05:59:00,86.0,9.3,24.6
S019,2025-05-30 06:59:00,84.5,9.8,23.2
S019,2025-05-30 07:59:00,83.4,9.7,24.3
S019,2025-05-30 08:59:00,85.2,9.5,23.2
S019,2025-05-30 09:59:00,87.1,9.5,23.7
S019,2025-05-30 10:59:00,82.7,9.7,23.7
S019,2025-05-30 11:59:00,83.2,9.9,23.4
S019,2025-05-30 12:59:00,83.6,10.2,24.3
S019,2025-05-30 13:59:00,84.7,10.2,23.1
S019,2025-05-30 14:59:00,83.9,10.0,24.1
S019,2025-05-30 15:59:00,84.8,9.8,24.5
S019,2025-05-30 16:59:00,86.8,10.0,24.4
S019,2025-05-30 17:59:00,81.4,10.3,24.3
S019,2025-05-30 18:59:00,83.7,10.0,24.9
S019,2025-05-30 19:59:00,82.9,10.4,24.1
S019,2025-05-30 20:59:00,82.1,10.6,23.4
S019,2025-05-30 21:59:00,83.1,10.7,24.3
S019,2025-05-30 22:59:00,81.2,10.7,24.2
S019,2025-05-30 23:59:00,82.2,11.1,23.3
S019,2025-05-31 00:59:00,78.8,11.4,23.8
S019,2025-05-31 01:59:00,80.1,11.6,23.8
S019,2025-05-31 02:59:00,83.1,11.5,24.0
S019,2025-05-31 03:59:00,82.9,11.9,24.3
S019,2025-05-31 04:59:00,81.2,12.0,24.3
S019,2025-05-31 05:59:00,79.6,12.2,24.1
S019,2025-05-31 06:59:00,81.9,12.3,23.9
S019,2025-05-31 07:59:00,82.6,12.3,24.8
S019,2025-05-31 08:59:00,79.1,12.4,24.7
S019,2025-05-31 09:59:00,76.9,12.7,24.7
S019,2025-05-31 10:59:00,80.5,12.7,25.5
S019,2025-05-31 11:59:00,81.2,12.8,24.8
S019,2025-05-31 12:59:00,80.4,12.9,24.5
S019,2025-05-31 13:59:00,82.2,13.2,24.7
S019,2025-05-31 14:59:00,82.0,13.3,24.8
S019,2025-05-31 15:59:00,78.1,13.4,25.1
S019,2025-05-31 16:59:00,78.9,13.6,24.8
S019,2025-05-31 17:59:00,77.3,13.6,23.8
S019,2025-05-31 18:59:00,76.1,13.6,24.6
S019,2025-05-31 19:59:00,76.0,13.5,24.9
S019,2025-05-31 20:59:00,79.2,13.7,25.5
S019,2025-05-31 21:59:00,78.2,13.8,24.5
S019,2025-05-31 22:59:00,79.2,13.8,24.1
S019,2025-05-31 23:59:00,82.3,14.0,24.9
S019,2025-06-01 00:59:00,78.1,14.3,25.4
S019,2025-06-01 01:59:00,75.3,14.7,24.7
S019,2025-06-01 02:59:00,78.8,14.7,26.1
S019,2025-06-01 03:59:00,74.9,14.9,26.0
S019,2025-06-01 04:59:00,79.8,15.5,24.9
S019,2025-06-01 05:59:00,72.2,15.6,25.1
S019,2025-06-01 06:59:00,74.9,15.7,25.7
S019,2025-06-01 07:59:00,77.1,15.7,24.9
S019,2025-06-01 08:59:00,78.0,15.6,24.6
S019,2025-06-01 09:59:00,74.1,15.9,25.4
S019,2025-06-01 10:59:00,73.6,16.0,25.2
S019,2025-06-01 11:59:00,75.4,16.0,24.6
S019,2025-06-01 12:59:00,78.7,16.3,25.1
S019,2025-06-01 13:59:00,71.7,16.5,24.9
S019,2025-06-01 14:59:00,73.9,16.5,24.8
S019,2025-06-01 15:59:00,74.9,16.5,24.6
S019,2025-06-01 16:59:00,72.6,16.5,25.1
S019,2025-06-01 17:59:00,72.4,17.0,24.9
S019,2025-06-01 18:59:00,73.4,17.4,25.1
S019,2025-06-01 19:59:00,74.2,17.6,25.4
S019,2025-06-01 20:59:00,73.1,17.6,25.1
S019,2025-06-01 21:59:00,76.2,17.7,25.1
S019,2025-06-01 22:59:00,74.3,17.9,24.7
S019,2025-06-01 23:59:00,73.7,18.4,25.5
S019,2025-06-02 00:59:00,74.8,18.6,24.5
S019,2025-06-02 01:59:00,73.4,18.8,24.1
S019,2025-06-02 02:59:00,71.5,18.4,24.4
S019,2025-06-02 03:59:00,71.7,18.5,25.4
S019,2025-06-02 04:59:00,69.8,18.3,25.1
S019,2025-06-02 05:59:00,75.9,18.3,25.5
S019,2025-06-02 06:59:00,73.5,18.4,24.2
S019,2025-06-02 07:59:00,66.4,18.5,26.0
S019,2025-06-02 08:59:00,74.0,18.5,24.7
S019,2025-06-02 09:59:00,68.2,18.4,23.9
S019,2025-06-02 10:59:00,72.0,18.5,25.8
S019,2025-06-02 11:59:00,66.4,18.5,24.1
S019,2025-06-02 12:59:00,69.7,18.6,24.5
S019,2025-06-02 13:59:00,73.1,18.7,24.6
S019,2025-06-02 14:59:00,73.0,19.1,24.9
S019,2025-06-02 15:59:00,70.7,18.8,24.2
S019,2025-06-02 16:59:00,71.5,18.9,25.1
S019,2025-06-02 17:59:00,66.9,19.0,24.9
S019,2025-06-02 18:59:00,70.6,19.1,24.5
S019,2025-06-02 19:59:00,71.0,19.1,25.2
S019,2025-06-02 20:59:00,74.3,19.1,24.4
S019,2025-06-02 21:59:00,67.7,18.9,24.3
S019,2025-06-02 22:59:00,68.8,19.1,25.4
S019,2025-06-02 23:59:00,68.8,19.2,24.5
S019,2025-06-03 00:59:00,69.8,19.2,23.9
S019,2025-06-03 01:59:00,70.0,19.7,23.9
S019,2025-06-03 02:59:00,70.2,19.8,24.3
S019,2025-06-03 03:59:00,69.9,19.9,23.0
S019,2025-06-03 04:59:00,64.8,20.2,23.9
S019,2025-06-03 05:59:00,62.3,20.8,24.1
S019,2025-06-03 06:59:00,66.3,20.6,24.0
S019,2025-06-03 07:59:00,67.1,20.6,23.5
S019,2025-06-03 08:59:00,65.8,20.7,23.8
S019,2025-06-03 09:59:00,65.9,20.6,24.6
S019,2025-06-03 10:59:00,66.0,20.9,24.4
S019,2025-06-03 11:59:00,67.6,20.8,24.0
S019,2025-06-03 12:59:00,64.2,21.2,23.8
S019,2025-06-03 13:59:00,66.0,21.4,23.7
S019,2025-06-03 14:59:00,65.8,21.8,23.9
S019,2025-06-03 15:59:00,66.9,21.7,23.8
S019,2025-06-03 16:59:00,67.9,21.7,23.9
S019,2025-06-03 17:59:00,68.8,22.0,23.9
S019,2025-06-03 18:59:00,63.7,22.2,23.0
S019,2025-06-03 19:59:00,61.0,22.3,23.4
S019,2025-06-03 20:59:00,64.4,22.3,23.6
S019,2025-06-03 21:59:00,61.5,22.4,23.0
