sensor_id,time,humidity,sv,temperature
S001,2025-05-29 00:38:00,90.2,5.0,21.7
S001,2025-05-29 01:38:00,90.0,5.2,22.3
S001,2025-05-29 02:38:00,91.5,5.3,22.3
S001,2025-05-29 03:38:00,89.0,5.8,22.9
S001,2025-05-29 04:38:00,90.6,6.1,21.8
S001,2025-05-29 05:38:00,91.3,6.3,22.2
S001,2025-05-29 06:38:00,85.2,6.4,21.3
S001,2025-05-29 07:38:00,91.1,6.5,22.1
S001,2025-05-29 08:38:00,86.6,6.3,22.6
S001,2025-05-29 09:38:00,86.2,6.3,22.0
S001,2025-05-29 10:38:00,82.4,6.6,22.6
S001,2025-05-29 11:38:00,86.4,6.6,22.5
S001,2025-05-29 12:38:00,87.8,6.8,22.7
S001,2025-05-29 13:38:00,86.9,6.6,22.5
S001,2025-05-29 14:38:00,86.6,6.8,22.5
S001,2025-05-29 15:38:00,85.1,6.6,22.8
S001,2025-05-29 16:38:00,88.9,6.8,23.0
S001,2025-05-29 17:38:00,88.9,6.8,22.6
S001,2025-05-29 18:38:00,87.6,6.6,23.1
S001,2025-05-29 19:38:00,82.8,6.9,23.0
S001,2025-05-29 20:38:00,91.0,7.0,23.7
S001,2025-05-29 21:38:00,86.5,7.4,23.1
S001,2025-05-29 22:38:00,87.1,7.8,22.9
S001,2025-05-29 23:38:00,82.9,7.8,24.2
S001,2025-05-30 00:38:00,85.7,7.7,22.3
S001,2025-05-30 01:38:00,86.3,7.6,23.9
S001,2025-05-30 02:38:00,85.0,7.4,23.8
S001,2025-05-30 03:38:00,86.9,7.4,22.9
S001,2025-05-30 04:38:00,87.6,7.8,24.1
S001,2025-05-30 05:38:00,82.1,7.5,23.7
S001,2025-05-30 06:38:00,86.3,7.7,23.4
S001,2025-05-30 07:38:00,85.2,8.0,23.1
S001,2025-05-30 08:38:00,84.2,8.2,24.0
S001,2025-05-30 09:38:00,80.9,8.5,23.4
S001,2025-05-30 10:38:00,86.9,8.3,23.1
S001,2025-05-30 11:38:00,84.5,8.6,23.6
S001,2025-05-30 12:38:00,80.0,8.6,23.6
S001,2025-05-30 13:38:00,82.9,8.2,23.9
S001,2025-05-30 14:38:00,83.8,8.3,23.9
S001,2025-05-30 15:38:00,84.0,8.2,24.6
S001,2025-05-30 16:38:00,82.6,8.6,24.4
S001,2025-05-30 17:38:00,83.3,8.6,24.0
S001,2025-05-30 18:38:00,86.7,8.8,23.7
S001,2025-05-30 19:38:00,85.4,8.9,24.8
S001,2025-05-30 20:38:00,80.2,9.0,24.6
S001,2025-05-30 21:38:00,80.7,9.1,25.6
S001,2025-05-30 22:38:00,81.5,9.3,24.4
S001,2025-05-30 23:38:00,78.1,9.2,25.1
S001,2025-05-31 00:38:00,78.7,9.2,24.6
S001,2025-05-31 01:38:00,78.0,9.1,24.4
S001,2025-05-31 02:38:00,78.7,9.5,23.7
S001,2025-05-31 03:38:00,83.6,9.4,24.8
S001,2025-05-31 04:38:00,78.9,9.5,24.1
S001,2025-05-31 05:38:00,78.4,9.5,24.3
S001,2025-05-31 06:38:00,82.1,9.5,24.5
S001,2025-05-31 07:38:00,79.2,9.5,24.4
S001,2025-05-31 08:38:00,80.8,9.7,23.8
S001,2025-05-31 09:38:00,78.3,9.6,24.2
S001,2025-05-31 10:38:00,76.0,9.4,25.1
S001,2025-05-31 11:38:00,80.3,9.4,25.0
S001,2025-05-31 12:38:00,76.1,9.3,25.1
S001,2025-05-31 13:38:00,78.0,9.1,24.8
S001,2025-05-31 14:38:00,77.4,9.2,25.1
S001,2025-05-31 15:38:00,79.1,8.9,24.9
S001,2025-05-31 16:38:00,77.4,9.4,24.7
S001,2025-05-31 17:38:00,78.1,9.2,25.4
S001,2025-05-31 18:38:00,75.0,9.2,24.7
S001,2025-05-31 19:38:00,82.0,9.2,24.5
S001,2025-05-31 20:38:00,75.4,9.6,25.5
S001,2025-05-31 21:38:00,80.0,9.4,25.5
S001,2025-05-31 22:38:00,77.7,9.5,24.1
S001,2025-05-31 23:38:00,77.5,9.8,25.2
S001,2025-06-01 00:38:00,77.8,9.8,23.9
S001,2025-06-01 01:38:00,73.1,9.7,25.5
S001,2025-06-01 02:38:00,78.6,9.8,24.5
S001,2025-06-01 03:38:00,75.5,10.2,25.3
S001,2025-06-01 04:38:00,78.8,10.2,24.7
S001,2025-06-01 05:38:00,75.9,10.6,25.1
S001,2025-06-01 06:38:00,75.2,10.7,24.3
S001,2025-06-01 07:38:00,73.2,11.1,24.8
S001,2025-06-01 08:38:00,74.1,11.2,25.0
S001,2025-06-01 09:38:00,76.3,11.2,25.5
S001,2025-06-01 10:38:00,72.7,11.6,25.9
S001,2025-06-01 11:38:00,71.1,11.8,25.3
S001,2025-06-01 12:38:00,73.2,11.9,25.1
S001,2025-06-01 13:38:00,76.4,12.2,24.5
S001,2025-06-01 14:38:00,78.1,12.5,24.3
S001,2025-06-01 15:38:00,73.0,12.7,25.1
S001,2025-06-01 16:38:00,71.1,12.6,25.1
S001,2025-06-01 17:38:00,73.3,12.5,25.3
S001,2025-06-01 18:38:00,74.2,12.5,25.3
S001,2025-06-01 19:38:00,74.8,12.4,25.2
S001,2025-06-01 20:38:00,77.7,12.4,24.2
S001,2025-06-01 21:38:00,73.7,12.3,25.4
S001,2025-06-01 22:38:00,76.4,12.5,24.9
S001,2025-06-01 23:38:00,72.0,12.7,24.5
S001,2025-06-02 00:38:00,72.9,12.8,24.7
S001,2025-06-02 01:38:00,71.4,12.8,24.2
S001,2025-06-02 02:38:00,71.0,13.2,24.7
S001,2025-06-02 03:38:00,71.7,13.2,25.3
S001,2025-06-02 04:38:00,71.5,13.5,24.7
S001,2025-06-02 05:38:00,70.6,13.5,24.4
S001,2025-06-02 06:38:00,70.6,13.7,24.7
S001,2025-06-02 07:38:00,73.7,14.1,25.0
S001,2025-06-02 08:38:00,75.5,13.6,24.1
S001,2025-06-02 09:38:00,70.1,13.6,24.3
S001,2025-06-02 10:38:00,70.3,13.8,24.8
S001,2025-06-02 11:38:00,71.8,14.2,24.1
S001,2025-06-02 12:38:00,77.0,14.3,25.7
S001,2025-06-02 13:38:00,70.6,14.4,24.6
S001,2025-06-02 14:38:00,72.2,14.9,24.2
S001,2025-06-02 15:38:00,73.1,15.2,24.2
S001,2025-06-02 16:38:00,70.6,15.1,24.4
S001,2025-06-02 17:38:00,71.6,15.3,24.3
S001,2025-06-02 18:38:00,70.7,15.4,23.5
S001,2025-06-02 19:38:00,71.4,15.9,25.1
S001,2025-06-02 20:38:00,67.1,16.1,24.5
S001,2025-06-02 21:38:00,69.4,16.2,24.4
S001,2025-06-02 22:38:00,69.8,16.4,24.8
S001,2025-06-02 23:38:00,69.6,16.1,23.9
S001,2025-06-03 00:38:00,70.7,16.4,24.0
S001,2025-06-03 01:38:00,69.2,16.6,24.5
S001,2025-06-03 02:38:00,65.8,17.0,24.2
S001,2025-06-03 03:38:00,69.1,17.0,24.4
S001,2025-06-03 04:38:00,66.0,17.2,24.2
S001,2025-06-03 05:38:00,66.1,17.2,24.0
S001,2025-06-03 06:38:00,66.5,17.0,24.8
S001,2025-06-03 07:38:00,67.0,17.0,24.6
S001,2025-06-03 08:38:00,63.9,16.7,22.8
S001,2025-06-03 09:38:00,69.1,17.0,24.7
S001,2025-06-03 10:38:00,64.3,16.7,25.0
S001,2025-06-03 11:38:00,69.6,17.2,24.5
S001,2025-06-03 12:38:00,64.0,16.9,23.8
S001,2025-06-03 13:38:00,68.7,17.3,23.5
