sensor_id,time,humidity,sv,temperature
S006,2025-05-29 00:19:00,91.2,5.4,22.7
S006,2025-05-29 01:19:00,90.9,5.6,21.9
S006,2025-05-29 02:19:00,90.3,5.9,23.0
S006,2025-05-29 03:19:00,89.4,6.0,21.2
S006,2025-05-29 04:19:00,90.6,6.2,22.7
S006,2025-05-29 05:19:00,90.5,6.3,21.8
S006,2025-05-29 06:19:00,87.6,6.4,22.1
S006,2025-05-29 07:19:00,89.7,6.5,22.7
S006,2025-05-29 08:19:00,88.2,6.5,22.7
S006,2025-05-29 09:19:00,85.4,6.5,22.8
S006,2025-05-29 10:19:00,87.1,6.5,21.9
S006,2025-05-29 11:19:00,84.9,6.7,23.3
S006,2025-05-29 12:19:00,89.8,6.8,22.2
S006,2025-05-29 13:19:00,88.4,7.1,22.3
S006,2025-05-29 14:19:00,86.8,7.4,23.1
S006,2025-05-29 15:19:00,90.1,7.5,22.7
S006,2025-05-29 16:19:00,87.3,7.8,23.0
S006,2025-05-29 17:19:00,84.1,8.3,21.9
S006,2025-05-29 18:19:00,85.9,8.0,23.1
S006,2025-05-29 19:19:00,89.9,8.3,23.2
S006,2025-05-29 20:19:00,85.1,8.2,22.8
S006,2025-05-29 21:19:00,86.8,8.5,22.1
S006,2025-05-29 22:19:00,87.5,8.8,23.1
S006,2025-05-29 23:19:00,87.0,8.8,23.2
S006,2025-05-30 00:19:00,90.6,8.5,23.1
S006,2025-05-30 01:19:00,83.2,8.8,22.4
S006,2025-05-30 02:19:00,83.2,8.9,24.2
S006,2025-05-30 03:19:00,82.8,8.7,23.1
S006,2025-05-30 04:19:00,84.4,9.3,23.4
S006,2025-05-30 05:19:00,87.0,9.5,22.3
S006,2025-05-30 06:19:00,82.5,9.7,24.4
S006,2025-05-30 07:19:00,86.7,10.1,23.4
S006,2025-05-30 08:19:00,84.3,10.1,23.7
S006,2025-05-30 09:19:00,81.9,10.2,24.3
S006,2025-05-30 10:19:00,80.4,10.0,23.4
S006,2025-05-30 11:19:00,80.7,10.0,24.3
S006,2025-05-30 12:19:00,82.2,10.2,22.8
S006,2025-05-30 13:19:00,83.0,10.0,24.2
S006,2025-05-30 14:19:00,85.9,9.9,24.7
S006,2025-05-30 15:19:00,84.6,9.9,23.7
S006,2025-05-30 16:19:00,81.1,10.0,24.6
