sensor_id,time,humidity,sv,temperature
S010,2025-05-29 00:06:00,90.4,5.4,21.9
S010,2025-05-29 01:06:00,86.8,5.7,22.2
S010,2025-05-29 02:06:00,90.4,5.4,21.4
S010,2025-05-29 03:06:00,91.5,5.9,22.4
S010,2025-05-29 04:06:00,88.9,6.1,23.2
S010,2025-05-29 05:06:00,90.4,6.1,22.5
S010,2025-05-29 06:06:00,89.5,6.3,22.4
S010,2025-05-29 07:06:00,87.5,6.2,21.7
S010,2025-05-29 08:06:00,86.4,6.4,22.1
S010,2025-05-29 09:06:00,86.5,6.4,22.5
S010,2025-05-29 10:06:00,88.8,6.9,22.3
S010,2025-05-29 11:06:00,87.9,7.0,23.1
S010,2025-05-29 12:06:00,90.4,7.2,22.9
S010,2025-05-29 13:06:00,89.2,7.1,24.1
S010,2025-05-29 14:06:00,89.1,7.4,22.3
S010,2025-05-29 15:06:00,87.8,7.5,22.8
S010,2025-05-29 16:06:00,85.2,7.3,22.2
S010,2025-05-29 17:06:00,87.6,7.4,21.8
S010,2025-05-29 18:06:00,86.9,7.9,23.4
S010,2025-05-29 19:06:00,84.3,8.1,23.3
S010,2025-05-29 20:06:00,88.8,8.2,22.7
S010,2025-05-29 21:06:00,88.4,7.9,23.2
S010,2025-05-29 22:06:00,83.8,7.8,22.9
S010,2025-05-29 23:06:00,84.6,7.6,23.0
S010,2025-05-30 00:06:00,84.6,7.4,23.1
S010,2025-05-30 01:06:00,86.7,7.6,22.9
S010,2025-05-30 02:06:00,86.3,7.7,23.0
S010,2025-05-30 03:06:00,85.2,8.2,23.1
S010,2025-05-30 04:06:00,85.5,8.1,23.7
S010,2025-05-30 05:06:00,82.2,8.2,22.2
S010,2025-05-30 06:06:00,85.4,8.0,23.5
S010,2025-05-30 07:06:00,84.2,8.0,23.1
S010,2025-05-30 08:06:00,82.9,8.1,23.2
S010,2025-05-30 09:06:00,81.0,8.1,23.5
S010,2025-05-30 10:06:00,83.9,8.2,23.8
S010,2025-05-30 11:06:00,84.4,8.5,23.7
S010,2025-05-30 12:06:00,80.1,8.8,23.3
S010,2025-05-30 13:06:00,83.4,8.7,24.3
S010,2025-05-30 14:06:00,83.4,8.8,23.5
S010,2025-05-30 15:06:00,81.9,9.1,23.6
S010,2025-05-30 16:06:00,83.6,9.4,24.2
S010,2025-05-30 17:06:00,82.4,9.3,24.2
S010,2025-05-30 18:06:00,83.0,9.6,23.8
S010,2025-05-30 19:06:00,83.3,9.7,22.7
S010,2025-05-30 20:06:00,83.2,9.6,23.8
S010,2025-05-30 21:06:00,83.9,9.9,24.3
S010,2025-05-30 22:06:00,82.4,10.0,24.6
S010,2025-05-30 23:06:00,80.6,9.8,24.3
S010,2025-05-31 00:06:00,80.1,9.8,24.1
S010,2025-05-31 01:06:00,79.1,9.9,25.5
S010,2025-05-31 02:06:00,81.3,9.9,24.2
S010,2025-05-31 03:06:00,83.5,10.2,24.8
S010,2025-05-31 04:06:00,79.9,10.6,23.8
S010,2025-05-31 05:06:00,81.4,10.6,24.0
S010,2025-05-31 06:06:00,78.8,10.6,24.9
S010,2025-05-31 07:06:00,80.5,10.7,25.1
S010,2025-05-31 08:06:00,82.5,10.8,24.4
S010,2025-05-31 09:06:00,81.1,10.7,23.7
S010,2025-05-31 10:06:00,76.4,10.1,24.6
S010,2025-05-31 11:06:00,80.5,10.5,24.8
S010,2025-05-31 12:06:00,80.5,10.6,24.8
S010,2025-05-31 13:06:00,79.4,10.7,24.4
S010,2025-05-31 14:06:00,80.2,10.9,24.7
S010,2025-05-31 15:06:00,77.0,11.0,24.4
S010,2025-05-31 16:06:00,78.6,11.0,24.2
S010,2025-05-31 17:06:00,80.5,10.9,25.2
S010,2025-05-31 18:06:00,80.2,10.6,24.9
S010,2025-05-31 19:06:00,79.1,10.4,24.8
S010,2025-05-31 20:06:00,76.0,10.3,24.6
S010,2025-05-31 21:06:00,75.5,10.5,24.8
S010,2025-05-31 22:06:00,77.7,10.8,25.0
S010,2025-05-31 23:06:00,77.6,10.7,25.8
S010,2025-06-01 00:06:00,76.9,10.3,25.3
S010,2025-06-01 01:06:00,75.3,10.4,24.6
S010,2025-06-01 02:06:00,77.6,10.4,24.6
S010,2025-06-01 03:06:00,76.7,10.4,24.6
S010,2025-06-01 04:06:00,76.9,10.7,24.9
S010,2025-06-01 05:06:00,77.4,10.8,24.6
S010,2025-06-01 06:06:00,75.4,10.7,25.2
S010,2025-06-01 07:06:00,74.8,10.6,23.7
S010,2025-06-01 08:06:00,77.8,10.6,25.3
S010,2025-06-01 09:06:00,73.9,10.6,25.1
S010,2025-06-01 10:06:00,74.3,10.6,25.6
S010,2025-06-01 11:06:00,77.6,10.9,25.4
S010,2025-06-01 12:06:00,73.8,10.8,24.7
S010,2025-06-01 13:06:00,74.5,10.9,25.4
S010,2025-06-01 14:06:00,73.7,11.2,24.9
S010,2025-06-01 15:06:00,70.8,11.3,24.0
S010,2025-06-01 16:06:00,73.9,11.5,25.1
S010,2025-06-01 17:06:00,72.0,11.5,24.7
S010,2025-06-01 18:06:00,74.3,11.7,25.0
S010,2025-06-01 19:06:00,75.9,11.9,25.8
S010,2025-06-01 20:06:00,69.0,11.8,25.1
S010,2025-06-01 21:06:00,72.5,12.3,24.4
S010,2025-06-01 22:06:00,74.0,12.6,25.4
S010,2025-06-01 23:06:00,68.6,12.9,25.1
S010,2025-06-02 00:06:00,75.4,13.2,24.4
S010,2025-06-02 01:06:00,73.3,13.4,24.1
S010,2025-06-02 02:06:00,74.6,13.8,24.4
S010,2025-06-02 03:06:00,71.1,13.9,25.3
S010,2025-06-02 04:06:00,71.1,13.9,24.7
S010,2025-06-02 05:06:00,71.5,14.0,24.9
S010,2025-06-02 06:06:00,76.0,13.9,24.2
S010,2025-06-02 07:06:00,74.1,13.6,25.2
S010,2025-06-02 08:06:00,71.6,13.5,23.8
S010,2025-06-02 09:06:00,71.6,13.6,24.4
S010,2025-06-02 10:06:00,72.2,13.9,25.0
S010,2025-06-02 11:06:00,75.6,13.8,24.2
S010,2025-06-02 12:06:00,71.4,14.1,25.0
S010,2025-06-02 13:06:00,70.5,14.0,24.2
S010,2025-06-02 14:06:00,69.6,13.9,24.0
S010,2025-06-02 15:06:00,70.5,14.3,25.3
S010,2025-06-02 16:06:00,68.7,14.4,24.7
S010,2025-06-02 17:06:00,70.7,14.5,24.8
S010,2025-06-02 18:06:00,66.7,14.6,25.0
S010,2025-06-02 19:06:00,68.8,14.5,23.2
S010,2025-06-02 20:06:00,70.6,14.5,24.8
S010,2025-06-02 21:06:00,69.7,14.6,24.1
S010,2025-06-02 22:06:00,67.9,15.0,24.1
S010,2025-06-02 23:06:00,68.2,14.7,24.6
S010,2025-06-03 00:06:00,70.5,15.2,24.2
S010,2025-06-03 01:06:00,65.8,15.3,24.6
S010,2025-06-03 02:06:00,65.7,15.1,24.3
S010,2025-06-03 03:06:00,66.0,15.0,24.3
S010,2025-06-03 04:06:00,67.7,15.1,24.0
S010,2025-06-03 05:06:00,64.8,15.0,23.6
S010,2025-06-03 06:06:00,69.3,15.0,23.8
S010,2025-06-03 07:06:00,65.3,15.0,24.0
S010,2025-06-03 08:06:00,67.5,15.3,25.0
S010,2025-06-03 09:06:00,65.7,15.6,24.7
S010,2025-06-03 10:06:00,66.5,15.6,23.6
S010,2025-06-03 11:06:00,63.3,15.7,23.9
S010,2025-06-03 12:06:00,68.3,15.4,23.7
S010,2025-06-03 13:06:00,64.2,15.1,23.9
S010,2025-06-03 14:06:00,63.8,15.0,23.9
S010,2025-06-03 15:06:00,70.5,15.3,24.0
S010,2025-06-03 16:06:00,66.7,15.6,22.2
S010,2025-06-03 17:06:00,67.3,15.7,23.8
S010,2025-06-03 18:06:00,66.1,15.6,23.4
S010,2025-06-03 19:06:00,64.1,15.5,23.2
S010,2025-06-03 20:06:00,62.2,15.4,23.9
S010,2025-06-03 21:06:00,64.1,15.5,24.2
S010,2025-06-03 22:06:00,62.5,15.6,23.7
S010,2025-06-03 23:06:00,62.5,15.5,23.1
S010,2025-06-04 00:06:00,61.0,15.6,22.8
S010,2025-06-04 01:06:00,64.2,15.8,21.7
S010,2025-06-04 02:06:00,66.9,15.7,23.3
S010,2025-06-04 03:06:00,64.7,15.9,23.4
S010,2025-06-04 04:06:00,63.2,16.2,23.0
S010,2025-06-04 05:06:00,63.2,16.6,23.5
S010,2025-06-04 06:06:00,57.0,16.8,22.3
S010,2025-06-04 07:06:00,62.0,17.0,22.9
S010,2025-06-04 08:06:00,59.8,17.0,22.8
S010,2025-06-04 09:06:00,62.8,17.4,22.8
S010,2025-06-04 10:06:00,61.8,17.2,23.4
S010,2025-06-04 11:06:00,60.4,17.5,22.7
S010,2025-06-04 12:06:00,62.2,17.6,22.5
S010,2025-06-04 13:06:00,62.0,18.0,22.1
S010,2025-06-04 14:06:00,64.7,18.2,23.2
S010,2025-06-04 15:06:00,62.8,18.3,21.8
S010,2025-06-04 16:06:00,61.7,18.3,22.2
S010,2025-06-04 17:06:00,59.2,18.5,23.2
S010,2025-06-04 18:06:00,58.8,18.7,22.6
S010,2025-06-04 19:06:00,61.9,18.7,22.3
S010,2025-06-04 20:06:00,60.1,18.9,22.2
S010,2025-06-04 21:06:00,60.9,19.1,21.7
S010,2025-06-04 22:06:00,62.1,19.0,22.1
S010,2025-06-04 23:06:00,57.0,19.2,21.9
