sensor_id,time,humidity,sv,temperature
S026,2025-05-29 00:15:00,92.3,5.5,21.2
S026,2025-05-29 01:15:00,87.1,5.6,22.8
S026,2025-05-29 02:15:00,90.4,5.9,22.1
S026,2025-05-29 03:15:00,88.1,5.7,22.4
S026,2025-05-29 04:15:00,88.5,6.2,23.1
S026,2025-05-29 05:15:00,91.0,6.0,22.6
S026,2025-05-29 06:15:00,89.3,6.4,22.5
S026,2025-05-29 07:15:00,84.7,6.3,22.5
S026,2025-05-29 08:15:00,86.6,6.2,22.2
S026,2025-05-29 09:15:00,90.3,6.5,22.5
S026,2025-05-29 10:15:00,89.1,6.8,22.2
S026,2025-05-29 11:15:00,91.5,6.6,22.6
S026,2025-05-29 12:15:00,91.2,7.0,21.5
S026,2025-05-29 13:15:00,87.0,7.3,22.9
S026,2025-05-29 14:15:00,92.5,7.2,22.7
S026,2025-05-29 15:15:00,87.4,7.6,22.7
S026,2025-05-29 16:15:00,85.2,7.4,23.0
S026,2025-05-29 17:15:00,85.7,7.4,22.2
S026,2025-05-29 18:15:00,82.3,7.6,24.0
S026,2025-05-29 19:15:00,89.8,7.5,23.0
S026,2025-05-29 20:15:00,89.6,7.7,23.0
S026,2025-05-29 21:15:00,84.2,7.8,22.7
S026,2025-05-29 22:15:00,85.6,7.9,23.2
S026,2025-05-29 23:15:00,86.1,8.1,23.9
S026,2025-05-30 00:15:00,83.8,8.2,23.8
S026,2025-05-30 01:15:00,82.0,8.3,23.8
S026,2025-05-30 02:15:00,84.9,8.7,23.7
S026,2025-05-30 03:15:00,84.5,8.9,23.3
S026,2025-05-30 04:15:00,84.2,9.2,22.8
S026,2025-05-30 05:15:00,85.2,9.1,23.4
S026,2025-05-30 06:15:00,87.5,9.3,23.5
S026,2025-05-30 07:15:00,83.8,9.2,24.2
S026,2025-05-30 08:15:00,84.6,9.0,23.8
S026,2025-05-30 09:15:00,85.5,9.1,24.5
S026,2025-05-30 10:15:00,85.0,9.0,24.4
S026,2025-05-30 11:15:00,82.5,9.3,23.6
S026,2025-05-30 12:15:00,83.7,9.6,23.0
S026,2025-05-30 13:15:00,84.4,9.3,24.6
S026,2025-05-30 14:15:00,80.9,9.2,24.6
S026,2025-05-30 15:15:00,85.5,9.0,23.3
S026,2025-05-30 16:15:00,85.7,9.0,24.8
S026,2025-05-30 17:15:00,81.2,9.2,24.3
S026,2025-05-30 18:15:00,82.8,9.3,24.2
S026,2025-05-30 19:15:00,83.6,9.2,25.0
S026,2025-05-30 20:15:00,81.0,9.6,24.9
S026,2025-05-30 21:15:00,82.9,9.2,24.6
S026,2025-05-30 22:15:00,82.1,9.6,24.5
S026,2025-05-30 23:15:00,78.6,9.6,24.6
S026,2025-05-31 00:15:00,82.3,9.7,24.1
S026,2025-05-31 01:15:00,79.0,9.7,24.4
