sensor_id,time,humidity,sv,temperature
S017,2025-05-29 00:30:00,89.5,5.0,22.2
S017,2025-05-29 01:30:00,91.1,5.1,21.8
S017,2025-05-29 02:30:00,90.8,5.2,22.0
S017,2025-05-29 03:30:00,89.5,5.1,22.4
S017,2025-05-29 04:30:00,91.1,5.0,22.3
S017,2025-05-29 05:30:00,90.8,5.0,22.6
S017,2025-05-29 06:30:00,87.9,5.0,22.5
S017,2025-05-29 07:30:00,85.7,5.1,22.3
S017,2025-05-29 08:30:00,88.9,5.4,22.2
S017,2025-05-29 09:30:00,86.9,5.3,22.2
S017,2025-05-29 10:30:00,88.5,5.8,22.1
S017,2025-05-29 11:30:00,90.7,5.7,22.1
S017,2025-05-29 12:30:00,88.7,6.0,23.6
S017,2025-05-29 13:30:00,90.3,6.1,22.8
S017,2025-05-29 14:30:00,85.5,6.1,22.7
S017,2025-05-29 15:30:00,89.5,6.3,22.6
S017,2025-05-29 16:30:00,90.5,6.2,23.1
S017,2025-05-29 17:30:00,87.1,6.2,23.5
S017,2025-05-29 18:30:00,91.4,6.0,23.4
S017,2025-05-29 19:30:00,84.9,6.0,23.5
S017,2025-05-29 20:30:00,85.1,6.0,22.8
S017,2025-05-29 21:30:00,87.5,6.3,23.1
S017,2025-05-29 22:30:00,86.2,6.3,22.9
S017,2025-05-29 23:30:00,84.4,6.3,23.3
S017,2025-05-30 00:30:00,86.9,6.5,23.9
S017,2025-05-30 01:30:00,86.2,6.6,23.6
S017,2025-05-30 02:30:00,84.2,6.6,24.2
S017,2025-05-30 03:30:00,85.5,6.8,23.3
S017,2025-05-30 04:30:00,86.5,6.8,23.1
S017,2025-05-30 05:30:00,83.6,6.8,23.8
S017,2025-05-30 06:30:00,85.6,6.8,23.7
S017,2025-05-30 07:30:00,82.7,7.1,23.8
S017,2025-05-30 08:30:00,82.9,7.1,23.8
S017,2025-05-30 09:30:00,86.3,7.3,23.5
S017,2025-05-30 10:30:00,85.1,7.1,23.9
S017,2025-05-30 11:30:00,79.9,7.4,24.3
S017,2025-05-30 12:30:00,82.8,7.4,24.4
S017,2025-05-30 13:30:00,84.3,7.6,23.7
S017,2025-05-30 14:30:00,83.5,7.6,24.1
S017,2025-05-30 15:30:00,84.2,7.8,24.7
S017,2025-05-30 16:30:00,83.0,8.0,23.8
S017,2025-05-30 17:30:00,82.4,8.1,23.8
S017,2025-05-30 18:30:00,82.1,7.8,24.5
S017,2025-05-30 19:30:00,84.5,8.1,24.5
S017,2025-05-30 20:30:00,83.5,8.2,23.8
S017,2025-05-30 21:30:00,82.7,8.4,23.5
S017,2025-05-30 22:30:00,81.9,8.6,24.4
S017,2025-05-30 23:30:00,80.5,8.6,24.1
S017,2025-05-31 00:30:00,80.8,8.8,23.5
S017,2025-05-31 01:30:00,83.3,8.8,24.0
S017,2025-05-31 02:30:00,83.0,9.0,24.7
S017,2025-05-31 03:30:00,79.5,9.1,24.4
S017,2025-05-31 04:30:00,80.9,9.1,25.3
S017,2025-05-31 05:30:00,81.5,9.2,23.5
S017,2025-05-31 06:30:00,81.2,9.1,25.2
S017,2025-05-31 07:30:00,81.0,9.2,24.4
S017,2025-05-31 08:30:00,77.7,9.4,24.4
S017,2025-05-31 09:30:00,77.4,9.6,23.9
S017,2025-05-31 10:30:00,81.9,10.0,24.9
S017,2025-05-31 11:30:00,82.4,10.1,23.8
S017,2025-05-31 12:30:00,76.3,10.2,25.1
S017,2025-05-31 13:30:00,79.0,10.0,24.0
S017,2025-05-31 14:30:00,80.5,10.4,24.1
S017,2025-05-31 15:30:00,74.3,10.2,24.2
S017,2025-05-31 16:30:00,76.4,10.4,24.4
S017,2025-05-31 17:30:00,78.1,10.4,25.3
S017,2025-05-31 18:30:00,76.9,10.5,25.6
S017,2025-05-31 19:30:00,78.4,10.3,24.5
S017,2025-05-31 20:30:00,80.7,10.6,24.8
S017,2025-05-31 21:30:00,75.9,10.5,25.1
S017,2025-05-31 22:30:00,77.5,10.8,24.7
S017,2025-05-31 23:30:00,76.6,10.8,25.1
S017,2025-06-01 00:30:00,77.3,11.0,24.9
S017,2025-06-01 01:30:00,76.9,11.0,24.8
S017,2025-06-01 02:30:00,82.0,11.0,24.2
S017,2025-06-01 03:30:00,79.5,11.1,25.0
S017,2025-06-01 04:30:00,73.2,11.0,25.4
S017,2025-06-01 05:30:00,74.4,10.9,24.6
S017,2025-06-01 06:30:00,74.4,10.8,24.0
S017,2025-06-01 07:30:00,73.3,11.0,24.8
S017,2025-06-01 08:30:00,72.9,11.1,25.7
S017,2025-06-01 09:30:00,75.1,11.2,25.6
S017,2025-06-01 10:30:00,73.8,11.3,24.7
S017,2025-06-01 11:30:00,73.3,11.5,25.2
S017,2025-06-01 12:30:00,79.0,11.8,25.3
S017,2025-06-01 13:30:00,73.4,12.0,25.7
S017,2025-06-01 14:30:00,73.7,12.0,24.2
S017,2025-06-01 15:30:00,75.9,11.9,24.5
S017,2025-06-01 16:30:00,73.3,11.6,24.0
S017,2025-06-01 17:30:00,71.7,11.7,24.6
S017,2025-06-01 18:30:00,73.3,11.4,25.5
S017,2025-06-01 19:30:00,77.7,11.5,24.7
S017,2025-06-01 20:30:00,72.5,11.8,24.3
S017,2025-06-01 21:30:00,71.5,11.7,25.1
S017,2025-06-01 22:30:00,74.0,11.5,25.1
S017,2025-06-01 23:30:00,72.3,11.8,24.4
S017,2025-06-02 00:30:00,78.2,11.3,24.7
S017,2025-06-02 01:30:00,71.0,11.5,25.0
S017,2025-06-02 02:30:00,75.9,11.9,25.3
S017,2025-06-02 03:30:00,74.5,11.8,24.6
S017,2025-06-02 04:30:00,71.3,11.7,24.5
S017,2025-06-02 05:30:00,71.8,11.9,25.8
S017,2025-06-02 06:30:00,69.6,11.8,24.7
S017,2025-06-02 07:30:00,70.4,12.0,24.9
S017,2025-06-02 08:30:00,70.5,11.9,25.1
S017,2025-06-02 09:30:00,71.5,12.4,23.9
S017,2025-06-02 10:30:00,68.1,12.6,24.7
S017,2025-06-02 11:30:00,71.4,12.7,23.9
S017,2025-06-02 12:30:00,70.3,13.2,24.6
S017,2025-06-02 13:30:00,71.2,13.5,25.4
S017,2025-06-02 14:30:00,71.3,13.6,24.2
S017,2025-06-02 15:30:00,69.6,13.4,23.8
S017,2025-06-02 16:30:00,70.9,13.3,25.5
S017,2025-06-02 17:30:00,69.5,13.6,24.0
S017,2025-06-02 18:30:00,71.0,13.5,23.8
S017,2025-06-02 19:30:00,70.0,13.4,25.3
S017,2025-06-02 20:30:00,69.5,13.3,23.9
S017,2025-06-02 21:30:00,68.8,13.5,25.3
S017,2025-06-02 22:30:00,71.4,13.8,24.6
S017,2025-06-02 23:30:00,69.4,14.1,25.0
S017,2025-06-03 00:30:00,65.8,14.0,24.4
S017,2025-06-03 01:30:00,67.3,14.2,24.8
S017,2025-06-03 02:30:00,67.6,14.1,23.8
S017,2025-06-03 03:30:00,67.9,14.2,23.9
S017,2025-06-03 04:30:00,68.1,14.4,23.1
S017,2025-06-03 05:30:00,65.7,14.7,24.6
S017,2025-06-03 06:30:00,67.2,14.4,24.3
S017,2025-06-03 07:30:00,66.6,14.5,23.6
