sensor_id,time,humidity,sv,temperature
S014,2025-05-29 00:03:00,90.3,5.3,22.0
S014,2025-05-29 01:03:00,88.5,5.4,22.4
S014,2025-05-29 02:03:00,90.9,5.6,22.8
S014,2025-05-29 03:03:00,90.5,5.6,22.1
S014,2025-05-29 04:03:00,90.9,5.6,22.3
S014,2025-05-29 05:03:00,89.8,5.8,22.9
S014,2025-05-29 06:03:00,94.8,5.6,22.3
S014,2025-05-29 07:03:00,86.7,5.7,21.7
S014,2025-05-29 08:03:00,85.1,5.6,23.5
S014,2025-05-29 09:03:00,87.6,5.5,22.3
S014,2025-05-29 10:03:00,85.1,5.2,22.6
S014,2025-05-29 11:03:00,85.0,5.6,23.2
S014,2025-05-29 12:03:00,85.8,5.5,22.4
S014,2025-05-29 13:03:00,85.8,5.9,22.2
S014,2025-05-29 14:03:00,85.6,6.2,22.9
S014,2025-05-29 15:03:00,88.3,6.0,21.9
S014,2025-05-29 16:03:00,86.1,5.9,22.7
S014,2025-05-29 17:03:00,86.6,6.5,23.1
S014,2025-05-29 18:03:00,88.6,7.0,22.9
S014,2025-05-29 19:03:00,85.1,7.1,22.3
S014,2025-05-29 20:03:00,85.9,7.2,23.9
S014,2025-05-29 21:03:00,87.0,7.2,23.2
S014,2025-05-29 22:03:00,82.2,7.4,23.9
S014,2025-05-29 23:03:00,81.1,7.3,23.1
S014,2025-05-30 00:03:00,86.4,7.0,22.9
S014,2025-05-30 01:03:00,86.5,6.9,23.5
S014,2025-05-30 02:03:00,89.5,7.0,23.3
S014,2025-05-30 03:03:00,85.5,6.8,22.9
S014,2025-05-30 04:03:00,86.6,6.9,24.2
S014,2025-05-30 05:03:00,84.4,6.8,23.2
S014,2025-05-30 06:03:00,85.2,6.7,22.7
S014,2025-05-30 07:03:00,87.8,7.0,24.3
S014,2025-05-30 08:03:00,80.0,7.2,23.4
S014,2025-05-30 09:03:00,84.9,7.3,23.4
S014,2025-05-30 10:03:00,88.2,7.5,22.9
S014,2025-05-30 11:03:00,84.3,7.7,24.7
S014,2025-05-30 12:03:00,86.8,8.1,23.2
S014,2025-05-30 13:03:00,82.1,8.1,23.9
S014,2025-05-30 14:03:00,83.1,8.1,24.4
S014,2025-05-30 15:03:00,83.1,8.0,24.2
S014,2025-05-30 16:03:00,78.4,8.0,24.0
