sensor_id,time,humidity,sv,temperature
S015,2025-05-29 00:19:00,89.1,5.0,22.3
S015,2025-05-29 01:19:00,89.7,5.4,21.6
S015,2025-05-29 02:19:00,90.8,5.7,22.8
S015,2025-05-29 03:19:00,92.1,5.9,22.7
S015,2025-05-29 04:19:00,91.3,6.5,21.5
S015,2025-05-29 05:19:00,93.6,6.6,21.9
S015,2025-05-29 06:19:00,90.3,6.8,22.7
S015,2025-05-29 07:19:00,89.0,6.9,22.8
S015,2025-05-29 08:19:00,87.6,7.2,23.6
S015,2025-05-29 09:19:00,87.5,7.6,22.1
S015,2025-05-29 10:19:00,89.3,7.8,23.3
S015,2025-05-29 11:19:00,86.0,8.1,22.2
S015,2025-05-29 12:19:00,88.3,8.1,22.9
S015,2025-05-29 13:19:00,87.6,8.2,23.2
S015,2025-05-29 14:19:00,86.0,8.6,21.3
S015,2025-05-29 15:19:00,85.2,8.8,23.3
S015,2025-05-29 16:19:00,92.2,9.0,23.6
S015,2025-05-29 17:19:00,84.2,8.9,23.5
S015,2025-05-29 18:19:00,86.6,9.2,24.0
S015,2025-05-29 19:19:00,89.0,9.2,23.5
S015,2025-05-29 20:19:00,87.5,9.0,22.8
S015,2025-05-29 21:19:00,85.3,9.2,23.8
S015,2025-05-29 22:19:00,83.7,8.8,22.9
S015,2025-05-29 23:19:00,86.1,9.0,23.3
S015,2025-05-30 00:19:00,80.4,9.2,23.7
S015,2025-05-30 01:19:00,85.8,9.2,23.6
S015,2025-05-30 02:19:00,85.4,9.3,24.1
S015,2025-05-30 03:19:00,87.3,9.3,24.7
S015,2025-05-30 04:19:00,82.7,9.3,22.9
S015,2025-05-30 05:19:00,84.1,9.4,23.4
S015,2025-05-30 06:19:00,85.5,9.5,23.8
S015,2025-05-30 07:19:00,84.8,9.6,23.4
S015,2025-05-30 08:19:00,81.6,9.7,23.7
S015,2025-05-30 09:19:00,82.8,9.7,24.1
S015,2025-05-30 10:19:00,86.7,9.8,24.1
S015,2025-05-30 11:19:00,84.2,10.1,23.9
S015,2025-05-30 12:19:00,80.2,10.1,23.9
S015,2025-05-30 13:19:00,85.1,10.3,23.8
S015,2025-05-30 14:19:00,80.0,10.5,24.7
S015,2025-05-30 15:19:00,82.4,10.3,24.8
S015,2025-05-30 16:19:00,83.9,10.6,24.5
S015,2025-05-30 17:19:00,85.1,11.1,23.5
S015,2025-05-30 18:19:00,77.8,11.2,24.0
S015,2025-05-30 19:19:00,83.7,11.3,24.3
S015,2025-05-30 20:19:00,83.8,11.3,23.7
S015,2025-05-30 21:19:00,80.8,11.6,24.3
S015,2025-05-30 22:19:00,81.9,11.8,24.3
S015,2025-05-30 23:19:00,75.5,11.5,24.9
S015,2025-05-31 00:19:00,75.9,11.5,24.1
S015,2025-05-31 01:19:00,83.4,11.7,25.0
S015,2025-05-31 02:19:00,79.9,11.7,23.9
S015,2025-05-31 03:19:00,80.1,11.6,24.0
S015,2025-05-31 04:19:00,81.1,12.0,24.3
S015,2025-05-31 05:19:00,79.7,11.9,24.5
S015,2025-05-31 06:19:00,79.4,12.0,23.3
S015,2025-05-31 07:19:00,80.9,12.1,24.8
S015,2025-05-31 08:19:00,76.9,12.0,25.5
S015,2025-05-31 09:19:00,82.1,12.1,25.0
S015,2025-05-31 10:19:00,79.1,12.3,24.5
S015,2025-05-31 11:19:00,77.4,12.3,24.1
S015,2025-05-31 12:19:00,76.9,12.4,23.8
S015,2025-05-31 13:19:00,79.1,12.6,23.9
S015,2025-05-31 14:19:00,78.2,12.3,24.7
S015,2025-05-31 15:19:00,75.6,12.2,25.8
S015,2025-05-31 16:19:00,77.3,12.4,23.4
S015,2025-05-31 17:19:00,76.7,12.3,25.2
S015,2025-05-31 18:19:00,80.7,12.3,24.5
S015,2025-05-31 19:19:00,78.2,12.6,24.7
S015,2025-05-31 20:19:00,80.9,12.6,24.4
S015,2025-05-31 21:19:00,76.2,13.1,24.2
S015,2025-05-31 22:19:00,76.8,12.8,25.0
S015,2025-05-31 23:19:00,78.0,12.5,25.0
S015,2025-06-01 00:19:00,78.3,12.8,25.3
S015,2025-06-01 01:19:00,78.3,12.7,24.1
S015,2025-06-01 02:19:00,74.9,12.6,25.4
S015,2025-06-01 03:19:00,74.8,12.9,25.4
S015,2025-06-01 04:19:00,75.6,12.9,25.2
S015,2025-06-01 05:19:00,79.1,13.2,24.8
S015,2025-06-01 06:19:00,74.0,13.1,25.1
S015,2025-06-01 07:19:00,74.8,13.3,24.9
S015,2025-06-01 08:19:00,77.1,13.3,25.5
S015,2025-06-01 09:19:00,76.8,13.2,24.8
S015,2025-06-01 10:19:00,76.4,13.7,25.1
S015,2025-06-01 11:19:00,75.3,14.0,24.1
S015,2025-06-01 12:19:00,72.8,13.9,25.2
S015,2025-06-01 13:19:00,73.3,14.0,24.6
S015,2025-06-01 14:19:00,76.8,14.4,25.3
S015,2025-06-01 15:19:00,75.9,14.3,25.4
S015,2025-06-01 16:19:00,71.5,14.2,24.7
S015,2025-06-01 17:19:00,75.8,14.4,25.0
S015,2025-06-01 18:19:00,76.4,15.0,25.1
S015,2025-06-01 19:19:00,73.8,15.1,25.2
S015,2025-06-01 20:19:00,74.3,15.4,25.4
S015,2025-06-01 21:19:00,75.3,15.3,25.3
S015,2025-06-01 22:19:00,71.7,15.5,24.8
S015,2025-06-01 23:19:00,77.6,15.5,25.7
S015,2025-06-02 00:19:00,75.2,16.0,25.3
S015,2025-06-02 01:19:00,73.6,16.4,25.6
S015,2025-06-02 02:19:00,72.3,16.9,25.1
S015,2025-06-02 03:19:00,73.2,16.9,25.1
S015,2025-06-02 04:19:00,68.9,17.0,24.8
S015,2025-06-02 05:19:00,76.0,17.2,24.6
S015,2025-06-02 06:19:00,73.9,17.2,25.3
S015,2025-06-02 07:19:00,74.4,17.3,24.9
S015,2025-06-02 08:19:00,71.4,17.6,24.7
S015,2025-06-02 09:19:00,70.4,17.5,24.3
S015,2025-06-02 10:19:00,69.6,17.5,25.5
S015,2025-06-02 11:19:00,72.4,17.5,24.8
S015,2025-06-02 12:19:00,69.6,17.3,24.1
S015,2025-06-02 13:19:00,70.0,17.6,24.7
S015,2025-06-02 14:19:00,71.3,17.5,24.6
S015,2025-06-02 15:19:00,68.7,17.5,24.5
S015,2025-06-02 16:19:00,72.0,17.7,24.9
S015,2025-06-02 17:19:00,69.7,17.8,24.5
S015,2025-06-02 18:19:00,66.5,17.8,24.4
S015,2025-06-02 19:19:00,68.0,18.0,25.2
S015,2025-06-02 20:19:00,71.8,18.0,23.6
S015,2025-06-02 21:19:00,67.1,17.7,24.4
S015,2025-06-02 22:19:00,70.6,18.0,24.9
S015,2025-06-02 23:19:00,68.9,18.0,24.7
S015,2025-06-03 00:19:00,68.1,17.9,24.9
S015,2025-06-03 01:19:00,73.3,17.9,25.3
S015,2025-06-03 02:19:00,65.5,18.0,25.1
S015,2025-06-03 03:19:00,66.4,18.0,23.7
S015,2025-06-03 04:19:00,67.7,18.3,23.4
S015,2025-06-03 05:19:00,72.4,18.8,24.3
S015,2025-06-03 06:19:00,67.3,18.7,23.4
S015,2025-06-03 07:19:00,67.7,18.6,23.1
S015,2025-06-03 08:19:00,66.3,18.6,24.2
S015,2025-06-03 09:19:00,67.5,18.8,24.3
S015,2025-06-03 10:19:00,66.1,18.9,24.8
S015,2025-06-03 11:19:00,67.9,18.9,24.3
S015,2025-06-03 12:19:00,67.8,18.7,24.8
S015,2025-06-03 13:19:00,65.6,18.4,24.0
S015,2025-06-03 14:19:00,63.7,18.3,23.2
S015,2025-06-03 15:19:00,65.9,18.7,24.1
S015,2025-06-03 16:19:00,68.4,18.8,24.4
S015,2025-06-03 17:19:00,63.7,18.9,23.8
S015,2025-06-03 18:19:00,65.9,19.1,24.3
S015,2025-06-03 19:19:00,62.6,19.0,23.5
S015,2025-06-03 20:19:00,62.8,19.1,23.8
S015,2025-06-03 21:19:00,67.3,18.8,23.4
S015,2025-06-03 22:19:00,65.9,19.0,24.6
S015,2025-06-03 23:19:00,65.0,19.2,23.8
S015,2025-06-04 00:19:00,59.5,19.3,22.7
S015,2025-06-04 01:19:00,62.8,19.7,24.2
S015,2025-06-04 02:19:00,65.0,19.9,22.8
S015,2025-06-04 03:19:00,60.7,19.8,23.2
S015,2025-06-04 04:19:00,62.7,20.1,23.3
S015,2025-06-04 05:19:00,64.8,20.2,23.3
S015,2025-06-04 06:19:00,60.0,19.9,23.2
S015,2025-06-04 07:19:00,59.5,19.9,22.4
S015,2025-06-04 08:19:00,59.7,20.2,23.1
S015,2025-06-04 09:19:00,63.2,20.1,23.4
S015,2025-06-04 10:19:00,61.2,20.4,23.3
S015,2025-06-04 11:19:00,63.9,20.4,22.1
S015,2025-06-04 12:19:00,62.2,20.4,22.3
S015,2025-06-04 13:19:00,65.6,20.3,22.1
S015,2025-06-04 14:19:00,59.1,20.1,22.7
S015,2025-06-04 15:19:00,62.1,20.0,21.7
S015,2025-06-04 16:19:00,59.7,19.9,21.9
S015,2025-06-04 17:19:00,62.3,20.0,22.1
S015,2025-06-04 18:19:00,61.1,19.5,21.4
S015,2025-06-04 19:19:00,58.7,19.8,22.3
S015,2025-06-04 20:19:00,60.2,20.0,21.2
S015,2025-06-04 21:19:00,60.5,20.3,22.4
S015,2025-06-04 22:19:00,59.0,20.1,21.9
S015,2025-06-04 23:19:00,61.5,20.2,21.7
