sensor_id,time,humidity,sv,temperature
S029,2025-05-29 00:34:00,87.1,5.0,21.9
S029,2025-05-29 01:34:00,89.7,5.3,21.4
S029,2025-05-29 02:34:00,90.3,5.2,22.5
S029,2025-05-29 03:34:00,93.1,5.2,22.5
S029,2025-05-29 04:34:00,89.4,5.4,22.5
S029,2025-05-29 05:34:00,85.0,5.4,22.2
S029,2025-05-29 06:34:00,87.4,5.4,22.0
S029,2025-05-29 07:34:00,90.0,5.6,22.9
S029,2025-05-29 08:34:00,88.4,5.6,22.6
S029,2025-05-29 09:34:00,90.1,5.6,22.1
S029,2025-05-29 10:34:00,87.2,5.5,22.7
S029,2025-05-29 11:34:00,90.3,5.9,21.8
S029,2025-05-29 12:34:00,88.3,6.3,22.7
S029,2025-05-29 13:34:00,88.2,6.5,23.1
S029,2025-05-29 14:34:00,87.8,6.5,22.7
S029,2025-05-29 15:34:00,85.8,6.6,23.2
S029,2025-05-29 16:34:00,87.0,6.8,23.3
S029,2025-05-29 17:34:00,87.5,7.1,23.1
S029,2025-05-29 18:34:00,84.0,7.1,23.9
S029,2025-05-29 19:34:00,86.7,7.5,23.7
S029,2025-05-29 20:34:00,88.8,7.7,23.4
S029,2025-05-29 21:34:00,87.1,8.0,23.3
S029,2025-05-29 22:34:00,88.8,7.8,23.1
S029,2025-05-29 23:34:00,86.7,7.8,22.9
S029,2025-05-30 00:34:00,83.9,7.9,23.7
S029,2025-05-30 01:34:00,87.1,7.9,23.3
S029,2025-05-30 02:34:00,83.0,8.3,22.9
S029,2025-05-30 03:34:00,84.7,8.4,23.1
S029,2025-05-30 04:34:00,84.4,8.6,23.2
S029,2025-05-30 05:34:00,83.4,8.7,24.4
S029,2025-05-30 06:34:00,89.4,8.7,24.0
S029,2025-05-30 07:34:00,84.3,8.7,23.7
S029,2025-05-30 08:34:00,87.9,9.2,23.9
S029,2025-05-30 09:34:00,84.8,9.3,24.0
S029,2025-05-30 10:34:00,82.3,9.5,23.3
S029,2025-05-30 11:34:00,82.9,9.6,23.2
S029,2025-05-30 12:34:00,83.5,9.6,24.4
S029,2025-05-30 13:34:00,82.7,9.8,23.2
S029,2025-05-30 14:34:00,82.6,9.9,23.9
S029,2025-05-30 15:34:00,84.1,9.9,23.6
S029,2025-05-30 16:34:00,83.5,9.9,24.2
S029,2025-05-30 17:34:00,84.0,10.1,24.0
S029,2025-05-30 18:34:00,85.5,10.2,24.4
S029,2025-05-30 19:34:00,81.3,10.2,23.0
S029,2025-05-30 20:34:00,84.3,10.1,24.8
S029,2025-05-30 21:34:00,84.7,10.2,24.6
S029,2025-05-30 22:34:00,84.3,10.0,24.8
S029,2025-05-30 23:34:00,78.0,10.0,24.8
S029,2025-05-31 00:34:00,85.0,10.1,24.5
