sensor_id,time,humidity,sv,temperature
S021,2025-05-29 00:33:00,88.2,5.3,22.2
S021,2025-05-29 01:33:00,90.6,5.5,22.7
S021,2025-05-29 02:33:00,92.6,5.5,22.7
S021,2025-05-29 03:33:00,93.4,5.7,22.4
S021,2025-05-29 04:33:00,92.1,5.8,21.7
S021,2025-05-29 05:33:00,90.8,5.8,22.0
S021,2025-05-29 06:33:00,89.7,5.9,22.7
S021,2025-05-29 07:33:00,86.6,6.0,22.0
S021,2025-05-29 08:33:00,88.4,5.7,21.8
S021,2025-05-29 09:33:00,88.0,5.7,22.7
S021,2025-05-29 10:33:00,88.0,5.5,22.5
S021,2025-05-29 11:33:00,86.6,5.3,22.5
S021,2025-05-29 12:33:00,89.4,5.5,23.2
S021,2025-05-29 13:33:00,87.1,5.5,23.3
S021,2025-05-29 14:33:00,86.8,5.8,23.7
S021,2025-05-29 15:33:00,85.9,5.5,22.5
S021,2025-05-29 16:33:00,87.6,5.6,23.1
S021,2025-05-29 17:33:00,89.9,5.5,22.9
S021,2025-05-29 18:33:00,86.7,5.3,23.2
S021,2025-05-29 19:33:00,87.2,5.4,22.5
S021,2025-05-29 20:33:00,90.3,5.2,22.4
S021,2025-05-29 21:33:00,88.6,5.4,23.1
S021,2025-05-29 22:33:00,87.2,5.6,22.8
S021,2025-05-29 23:33:00,87.0,5.8,23.7
S021,2025-05-30 00:33:00,84.5,5.9,22.6
S021,2025-05-30 01:33:00,84.1,6.2,22.6
S021,2025-05-30 02:33:00,85.6,6.3,23.2
S021,2025-05-30 03:33:00,85.5,6.3,22.7
S021,2025-05-30 04:33:00,83.3,6.3,24.3
S021,2025-05-30 05:33:00,86.2,6.2,23.5
S021,2025-05-30 06:33:00,84.1,6.1,23.3
S021,2025-05-30 07:33:00,86.7,6.4,23.9
S021,2025-05-30 08:33:00,84.1,6.6,24.1
S021,2025-05-30 09:33:00,83.8,6.4,23.8
S021,2025-05-30 10:33:00,82.0,6.3,23.7
S021,2025-05-30 11:33:00,82.1,6.2,23.3
S021,2025-05-30 12:33:00,86.2,6.3,24.2
S021,2025-05-30 13:33:00,83.9,6.6,24.6
S021,2025-05-30 14:33:00,84.0,6.8,23.8
S021,2025-05-30 15:33:00,86.2,6.8,23.6
S021,2025-05-30 16:33:00,80.2,6.8,24.1
S021,2025-05-30 17:33:00,84.0,6.7,24.1
S021,2025-05-30 18:33:00,79.3,6.5,23.5
S021,2025-05-30 19:33:00,81.4,6.8,23.9
S021,2025-05-30 20:33:00,79.8,7.2,25.1
S021,2025-05-30 21:33:00,83.6,7.1,23.6
S021,2025-05-30 22:33:00,78.0,7.2,23.9
S021,2025-05-30 23:33:00,81.1,7.5,23.8
S021,2025-05-31 00:33:00,79.1,7.2,23.9
S021,2025-05-31 01:33:00,79.5,7.1,24.2
S021,2025-05-31 02:33:00,79.6,7.6,24.6
S021,2025-05-31 03:33:00,83.5,7.5,25.1
S021,2025-05-31 04:33:00,80.0,7.6,24.6
S021,2025-05-31 05:33:00,83.9,7.5,24.2
S021,2025-05-31 06:33:00,84.2,7.2,25.3
S021,2025-05-31 07:33:00,84.3,7.4,23.5
S021,2025-05-31 08:33:00,79.8,7.4,24.9
S021,2025-05-31 09:33:00,80.2,7.6,24.1
S021,2025-05-31 10:33:00,80.3,7.7,24.6
S021,2025-05-31 11:33:00,78.7,7.7,25.0
S021,2025-05-31 12:33:00,80.1,7.7,23.9
S021,2025-05-31 13:33:00,77.2,7.7,24.8
S021,2025-05-31 14:33:00,75.1,7.6,24.9
S021,2025-05-31 15:33:00,80.1,7.5,25.5
S021,2025-05-31 16:33:00,77.8,7.4,26.2
S021,2025-05-31 17:33:00,76.4,7.6,24.0
S021,2025-05-31 18:33:00,76.4,7.8,25.5
S021,2025-05-31 19:33:00,81.0,7.9,24.8
S021,2025-05-31 20:33:00,78.7,8.4,24.5
S021,2025-05-31 21:33:00,74.6,8.3,25.1
S021,2025-05-31 22:33:00,75.1,8.6,24.2
S021,2025-05-31 23:33:00,76.7,8.7,24.3
S021,2025-06-01 00:33:00,78.0,8.8,24.1
S021,2025-06-01 01:33:00,75.3,9.0,25.2
S021,2025-06-01 02:33:00,76.4,9.0,25.1
S021,2025-06-01 03:33:00,76.8,8.9,24.6
S021,2025-06-01 04:33:00,76.6,8.8,25.7
S021,2025-06-01 05:33:00,71.4,8.5,24.6
S021,2025-06-01 06:33:00,76.4,8.7,25.6
S021,2025-06-01 07:33:00,72.3,9.0,25.0
S021,2025-06-01 08:33:00,75.1,9.4,24.7
S021,2025-06-01 09:33:00,74.4,9.6,24.9
