sensor_id,time,humidity,sv,temperature
S030,2025-05-29 00:53:00,85.9,5.2,22.3
S030,2025-05-29 01:53:00,89.9,5.2,22.0
S030,2025-05-29 02:53:00,90.7,5.6,22.4
S030,2025-05-29 03:53:00,88.1,5.6,22.0
S030,2025-05-29 04:53:00,89.4,5.9,21.9
S030,2025-05-29 05:53:00,87.8,6.0,22.0
S030,2025-05-29 06:53:00,87.5,5.9,23.4
S030,2025-05-29 07:53:00,87.9,6.1,22.5
S030,2025-05-29 08:53:00,87.1,5.9,21.5
S030,2025-05-29 09:53:00,89.8,6.1,22.2
S030,2025-05-29 10:53:00,86.7,6.0,22.6
S030,2025-05-29 11:53:00,86.2,6.0,23.5
S030,2025-05-29 12:53:00,91.4,5.9,23.2
S030,2025-05-29 13:53:00,89.6,6.5,22.3
S030,2025-05-29 14:53:00,83.8,6.3,24.0
S030,2025-05-29 15:53:00,85.8,6.4,22.8
S030,2025-05-29 16:53:00,87.6,6.7,23.5
S030,2025-05-29 17:53:00,87.6,7.0,22.4
S030,2025-05-29 18:53:00,83.8,7.3,21.8
S030,2025-05-29 19:53:00,88.9,7.3,22.3
S030,2025-05-29 20:53:00,88.1,7.7,21.5
S030,2025-05-29 21:53:00,87.2,8.0,24.2
S030,2025-05-29 22:53:00,88.8,8.1,23.3
S030,2025-05-29 23:53:00,86.8,8.3,22.8
S030,2025-05-30 00:53:00,86.6,8.3,23.5
S030,2025-05-30 01:53:00,88.6,8.2,23.4
S030,2025-05-30 02:53:00,87.5,8.6,23.7
S030,2025-05-30 03:53:00,83.5,8.9,24.1
S030,2025-05-30 04:53:00,86.2,8.9,23.4
S030,2025-05-30 05:53:00,83.5,8.9,23.1
S030,2025-05-30 06:53:00,85.6,9.0,24.0
S030,2025-05-30 07:53:00,85.4,9.1,24.0
S030,2025-05-30 08:53:00,81.5,9.2,23.7
S030,2025-05-30 09:53:00,83.8,9.5,24.8
S030,2025-05-30 10:53:00,84.4,9.5,23.6
S030,2025-05-30 11:53:00,82.8,9.4,23.4
S030,2025-05-30 12:53:00,84.2,9.7,24.1
S030,2025-05-30 13:53:00,85.0,9.7,23.6
S030,2025-05-30 14:53:00,83.1,9.6,24.2
S030,2025-05-30 15:53:00,83.4,9.6,23.6
S030,2025-05-30 16:53:00,85.6,9.6,23.8
S030,2025-05-30 17:53:00,83.6,10.0,25.0
S030,2025-05-30 18:53:00,82.9,10.3,23.9
S030,2025-05-30 19:53:00,80.4,10.7,23.8
S030,2025-05-30 20:53:00,83.4,10.9,24.8
S030,2025-05-30 21:53:00,82.6,11.2,23.7
S030,2025-05-30 22:53:00,84.3,11.2,23.9
S030,2025-05-30 23:53:00,81.7,11.2,24.6
S030,2025-05-31 00:53:00,77.7,11.1,24.8
S030,2025-05-31 01:53:00,77.8,11.2,25.0
S030,2025-05-31 02:53:00,82.5,11.4,24.0
S030,2025-05-31 03:53:00,79.7,11.6,24.7
S030,2025-05-31 04:53:00,81.5,11.9,24.2
S030,2025-05-31 05:53:00,80.7,11.8,24.2
S030,2025-05-31 06:53:00,80.0,12.0,25.1
S030,2025-05-31 07:53:00,79.9,11.8,24.3
S030,2025-05-31 08:53:00,78.2,12.0,24.7
S030,2025-05-31 09:53:00,79.7,12.2,24.7
S030,2025-05-31 10:53:00,78.4,12.3,24.1
S030,2025-05-31 11:53:00,78.7,12.5,25.2
S030,2025-05-31 12:53:00,78.6,12.4,25.0
S030,2025-05-31 13:53:00,78.6,12.1,23.7
S030,2025-05-31 14:53:00,80.7,12.4,24.9
S030,2025-05-31 15:53:00,78.4,12.8,24.4
S030,2025-05-31 16:53:00,80.6,12.7,25.3
S030,2025-05-31 17:53:00,81.4,13.1,24.1
S030,2025-05-31 18:53:00,79.9,13.2,24.7
S030,2025-05-31 19:53:00,79.0,13.0,25.0
S030,2025-05-31 20:53:00,78.4,12.9,24.9
S030,2025-05-31 21:53:00,79.3,13.0,25.3
S030,2025-05-31 22:53:00,77.6,13.0,24.1
S030,2025-05-31 23:53:00,79.2,12.8,25.7
S030,2025-06-01 00:53:00,78.3,12.6,25.2
S030,2025-06-01 01:53:00,76.2,12.5,25.6
S030,2025-06-01 02:53:00,78.5,12.7,25.4
S030,2025-06-01 03:53:00,76.7,12.8,25.0
S030,2025-06-01 04:53:00,76.1,12.8,24.3
S030,2025-06-01 05:53:00,75.2,12.9,24.7
S030,2025-06-01 06:53:00,76.3,13.2,25.8
S030,2025-06-01 07:53:00,77.8,13.4,25.7
S030,2025-06-01 08:53:00,77.4,13.5,24.7
S030,2025-06-01 09:53:00,76.2,13.7,23.6
S030,2025-06-01 10:53:00,76.5,13.7,24.9
S030,2025-06-01 11:53:00,77.6,13.7,24.9
S030,2025-06-01 12:53:00,74.6,13.8,24.9
S030,2025-06-01 13:53:00,72.5,13.6,25.3
S030,2025-06-01 14:53:00,77.2,13.6,25.4
S030,2025-06-01 15:53:00,73.3,13.3,25.5
S030,2025-06-01 16:53:00,72.8,13.8,25.2
S030,2025-06-01 17:53:00,70.4,13.7,24.1
S030,2025-06-01 18:53:00,75.0,14.1,24.8
